,SA1_MAINCO,Disinvested,SA1_7DIG16,low_income,Influx_affluent,increased_11_16,Gentrified_11_16
8625,21302134623,True,2134623,False,True,True,False
8626,21302134624,True,2134624,False,True,True,False
8627,21302134625,True,2134625,True,True,True,True
8628,21302134626,True,2134626,True,True,True,True
8629,21302134627,True,2134627,False,True,True,False
8630,21302134628,True,2134628,False,True,True,False
8631,21302134629,True,2134629,False,True,True,False
8632,21302134630,True,2134630,True,True,True,True
8633,21302134631,True,2134631,True,True,True,True
8634,21302134632,True,2134632,False,True,True,False
8635,21302134633,True,2134633,False,True,True,False
8636,21302134634,True,2134634,False,True,True,False
8637,21302134635,True,2134635,False,False,True,False
8638,21303134701,False,2134701,False,True,True,False
8639,21303134702,False,2134702,True,True,True,False
8640,21303134703,False,2134703,True,True,True,False
8641,21303134704,False,2134704,True,True,True,False
8642,21303134705,False,2134705,True,True,True,False
8643,21303134706,False,2134706,True,True,True,False
8644,21303134707,False,2134707,True,True,True,False
8645,21303134708,False,2134708,True,True,True,False
8646,21303134709,False,2134709,True,True,True,False
8647,21303134710,False,2134710,True,True,True,False
8648,21303134711,False,2134711,True,False,True,False
8649,21303134712,False,2134712,True,True,True,False
8650,21303134713,False,2134713,True,True,True,False
8651,21303134714,False,2134714,False,False,True,False
8652,21303134715,False,2134715,True,False,True,False
8653,21303134717,False,2134717,False,True,True,False
8654,21303134718,False,2134718,True,True,True,False
8655,21303134719,False,2134719,True,False,True,False
8656,21303134720,False,2134720,True,True,True,False
8657,21303134721,False,2134721,False,True,True,False
8658,21303134722,False,2134722,False,True,True,False
8659,21303134723,False,2134723,False,True,True,False
8660,21303134724,False,2134724,True,True,True,False
8661,21303134725,False,2134725,True,True,True,False
8662,21303134726,False,2134726,False,False,True,False
8663,21303134727,False,2134727,True,True,True,False
8664,21303134728,False,2134728,True,True,True,False
8665,21303134729,False,2134729,True,True,True,False
8666,21303134730,False,2134730,True,True,True,False
8667,21303134731,False,2134731,True,True,True,False
8668,21303134732,False,2134732,True,True,True,False
8669,21303134733,False,2134733,True,False,True,False
8670,21303134735,False,2134735,True,True,True,False
8671,21303134736,False,2134736,True,True,True,False
8672,21303134737,False,2134737,True,True,True,False
8673,21303134738,False,2134738,True,True,True,False
8674,21303134739,False,2134739,False,False,True,False
8675,21303134740,False,2134740,False,True,True,False
8676,21303134741,False,2134741,False,False,True,False
8677,21303134742,False,2134742,False,False,True,False
8678,21303134743,False,2134743,False,False,True,False
8679,21303134801,False,2134801,True,True,True,False
8680,21303134802,False,2134802,True,True,True,False
8681,21303134803,False,2134803,False,True,True,False
8682,21303134804,False,2134804,True,True,True,False
8683,21303134805,False,2134805,True,True,True,False
8684,21303134806,False,2134806,True,False,True,False
8685,21303134807,False,2134807,False,True,True,False
8686,21303134809,False,2134809,False,True,True,False
8687,21303134810,False,2134810,False,True,True,False
8688,21303134811,False,2134811,True,True,True,False
8689,21303134812,False,2134812,True,True,True,False
8690,21303134813,False,2134813,True,True,True,False
8691,21303134814,False,2134814,True,True,True,False
8692,21303134815,False,2134815,True,True,True,False
8693,21303134816,False,2134816,True,True,True,False
8694,21303134817,False,2134817,True,True,True,False
8695,21303134818,False,2134818,True,True,True,False
8696,21303134819,False,2134819,True,True,True,False
8697,21303134820,False,2134820,True,True,True,False
8698,21303134821,False,2134821,False,True,True,False
8699,21303134822,False,2134822,True,True,True,False
8700,21303134823,False,2134823,False,False,True,False
8701,21303134824,False,2134824,True,True,True,False
8702,21303134825,False,2134825,False,True,True,False
8703,21303134826,False,2134826,True,False,True,False
8704,21303134827,False,2134827,True,True,True,False
8705,21303134829,False,2134829,True,False,True,False
8706,21303134830,False,2134830,True,True,True,False
8707,21303134831,False,2134831,True,False,True,False
8708,21303134832,False,2134832,True,False,True,False
8709,21303134833,False,2134833,True,False,True,False
8710,21303134834,False,2134834,True,False,True,False
8711,21303134835,False,2134835,True,False,True,False
8712,21303134836,False,2134836,True,True,True,False
8713,21303134902,False,2134902,True,True,False,False
8714,21303134903,False,2134903,False,True,False,False
8715,21303134904,False,2134904,False,True,False,False
8716,21303134905,False,2134905,False,True,False,False
8717,21303134906,False,2134906,True,True,False,False
8718,21303134907,False,2134907,False,True,False,False
8719,21303134908,False,2134908,False,True,False,False
8720,21303134909,False,2134909,False,True,False,False
8721,21303134910,False,2134910,False,False,False,False
8722,21303134911,False,2134911,False,False,False,False
8723,21303134912,False,2134912,False,False,False,False
8724,21303134913,False,2134913,True,True,False,False
8725,21303134914,False,2134914,True,True,False,False
8726,21303134915,False,2134915,False,False,False,False
8727,21303134916,False,2134916,False,True,False,False
8728,21303134917,False,2134917,False,False,False,False
8729,21303134918,False,2134918,False,True,False,False
8730,21303134919,False,2134919,True,True,False,False
8731,21303134920,False,2134920,True,True,False,False
8732,21303134921,False,2134921,False,False,False,False
8733,21303134922,False,2134922,False,True,False,False
8734,21303134923,False,2134923,False,False,False,False
8735,21303134924,False,2134924,False,False,False,False
8736,21303134925,False,2134925,False,False,False,False
8737,21303134926,False,2134926,False,False,False,False
8738,21303134927,False,2134927,False,False,False,False
8739,21303134928,False,2134928,False,False,False,False
8740,21303135001,False,2135001,False,True,True,False
8741,21303135002,False,2135002,False,True,True,False
8742,21303135003,False,2135003,False,False,True,False
8743,21303135004,False,2135004,True,True,True,False
8744,21303135005,False,2135005,False,True,True,False
8745,21303135006,False,2135006,False,True,True,False
8746,21303135007,False,2135007,True,True,True,False
8747,21303135008,False,2135008,True,True,True,False
8748,21303135009,False,2135009,True,True,True,False
8749,21303135010,False,2135010,False,True,True,False
8750,21303135011,False,2135011,False,True,True,False
8751,21303135012,False,2135012,False,True,True,False
8752,21303135013,False,2135013,False,True,True,False
8753,21303135014,False,2135014,False,True,True,False
8754,21303135015,False,2135015,False,True,True,False
8755,21303135016,False,2135016,False,True,True,False
8756,21303135017,False,2135017,False,True,True,False
8757,21303135018,False,2135018,True,True,True,False
8758,21303135019,False,2135019,False,True,True,False
8759,21303135101,False,2135101,False,True,True,False
8760,21303135102,False,2135102,False,True,True,False
8761,21303135103,False,2135103,True,True,True,False
8762,21303135104,False,2135104,True,True,True,False
8763,21303135105,False,2135105,True,True,True,False
8764,21303135106,False,2135106,True,True,True,False
8765,21303135107,False,2135107,False,True,True,False
8766,21303135108,False,2135108,True,True,True,False
8767,21303135109,False,2135109,True,True,True,False
8768,21303135110,False,2135110,False,True,True,False
8769,21303135111,False,2135111,True,False,True,False
8770,21303135112,False,2135112,True,True,True,False
8771,21303135113,False,2135113,True,True,True,False
8772,21303135114,False,2135114,True,False,True,False
8773,21303135115,False,2135115,False,True,True,False
8774,21303135116,False,2135116,True,True,True,False
8775,21303135117,False,2135117,True,True,True,False
8776,21303135118,False,2135118,True,False,True,False
8777,21303135119,False,2135119,True,True,True,False
8778,21303135120,False,2135120,True,True,True,False
8779,21303135121,False,2135121,False,True,True,False
8780,21303135122,False,2135122,True,True,True,False
8781,21303135123,False,2135123,False,False,True,False
8782,21303135124,False,2135124,False,True,True,False
8783,21303135125,False,2135125,True,True,True,False
8784,21303135126,False,2135126,True,True,True,False
8785,21303135127,False,2135127,True,True,True,False
8786,21303135128,False,2135128,True,True,True,False
8787,21303135201,False,2135201,False,True,True,False
8788,21303135202,False,2135202,False,True,True,False
8789,21303135203,False,2135203,False,True,True,False
8790,21303135204,False,2135204,False,True,True,False
8791,21303135205,False,2135205,False,True,True,False
8792,21303135206,False,2135206,False,True,True,False
8793,21303135207,False,2135207,False,True,True,False
8794,21303135208,False,2135208,False,True,True,False
8795,21303135209,False,2135209,False,True,True,False
8796,21303135210,False,2135210,False,True,True,False
8797,21303135211,False,2135211,False,True,True,False
8798,21303135212,False,2135212,False,True,True,False
8799,21303135213,False,2135213,False,True,True,False
8800,21303135214,False,2135214,False,True,True,False
8801,21303135215,False,2135215,False,True,True,False
8802,21303135216,False,2135216,False,True,True,False
8803,21303135217,False,2135217,False,True,True,False
8804,21303135218,False,2135218,False,True,True,False
8805,21303135219,False,2135219,False,True,True,False
8806,21303135220,False,2135220,False,False,True,False
8807,21303135221,False,2135221,False,True,True,False
8808,21303135222,False,2135222,False,True,True,False
8809,21303135223,False,2135223,False,True,True,False
8810,21303135224,False,2135224,False,True,True,False
8811,21303135225,False,2135225,False,True,True,False
8812,21303135226,False,2135226,False,True,True,False
8813,21303135227,False,2135227,True,False,True,False
8814,21303135228,False,2135228,False,True,True,False
8815,21303135229,False,2135229,False,False,True,False
8816,21303135230,False,2135230,False,True,True,False
8817,21303135231,False,2135231,False,True,True,False
8818,21303135232,False,2135232,True,False,True,False
8819,21304135301,False,2135301,True,False,True,False
8820,21304135302,False,2135302,True,False,True,False
8821,21304135303,False,2135303,False,True,True,False
8822,21304135304,False,2135304,True,True,True,False
8823,21304135305,False,2135305,False,True,True,False
8824,21304135306,False,2135306,False,True,True,False
8825,21304135307,False,2135307,False,True,True,False
8826,21304135308,False,2135308,True,True,True,False
8827,21304135310,False,2135310,False,True,True,False
8828,21304135311,False,2135311,True,True,True,False
8829,21304135312,False,2135312,True,False,True,False
8830,21304135313,False,2135313,True,True,True,False
8831,21304135314,False,2135314,True,True,True,False
8832,21304135315,False,2135315,False,True,True,False
8833,21304135317,False,2135317,False,True,True,False
8834,21304135318,False,2135318,False,True,True,False
8835,21304135319,False,2135319,False,True,True,False
8836,21304135320,False,2135320,False,True,True,False
8837,21304135322,False,2135322,True,False,True,False
8838,21304135323,False,2135323,True,False,True,False
8839,21304135324,False,2135324,True,True,True,False
8840,21304135325,False,2135325,True,True,True,False
8841,21304135326,False,2135326,True,True,True,False
8842,21304135328,False,2135328,True,True,True,False
8843,21304135330,False,2135330,True,False,True,False
8844,21304135331,False,2135331,True,True,True,False
8845,21304135332,False,2135332,True,True,True,False
8846,21304135333,False,2135333,True,True,True,False
8847,21304135334,False,2135334,True,True,True,False
8848,21304135335,False,2135335,True,True,True,False
8849,21304135336,False,2135336,True,True,True,False
8850,21304135337,False,2135337,False,True,True,False
8851,21304135338,False,2135338,True,True,True,False
8852,21304135339,False,2135339,False,True,True,False
8853,21304135340,False,2135340,False,False,True,False
8854,21304135341,False,2135341,False,False,True,False
8855,21304135342,False,2135342,True,False,True,False
8856,21304135343,False,2135343,False,False,True,False
8857,21304135344,False,2135344,False,False,True,False
8858,21304135345,False,2135345,False,False,True,False
8859,21304135346,False,2135346,False,False,True,False
8860,21304135347,False,2135347,False,True,True,False
8861,21304135348,False,2135348,False,False,True,False
8862,21304135349,False,2135349,True,False,True,False
8863,21304135501,False,2135501,True,True,True,False
8864,21304135502,False,2135502,False,True,True,False
8865,21304135503,False,2135503,False,True,True,False
8866,21304135504,False,2135504,False,True,True,False
8867,21304135505,False,2135505,False,True,True,False
8868,21304135506,False,2135506,False,True,True,False
8869,21304135507,False,2135507,False,True,True,False
8870,21304135508,False,2135508,False,True,True,False
8871,21304135509,False,2135509,False,True,True,False
8872,21304135510,False,2135510,False,True,True,False
8873,21304135511,False,2135511,False,True,True,False
8874,21304135512,False,2135512,False,True,True,False
8875,21304135513,False,2135513,True,True,True,False
8876,21304135514,False,2135514,True,True,True,False
8877,21304135515,False,2135515,False,True,True,False
8878,21304135516,False,2135516,True,True,True,False
8879,21304135517,False,2135517,False,True,True,False
8880,21304135518,False,2135518,False,False,True,False
8881,21304135519,False,2135519,False,True,True,False
8882,21304135520,False,2135520,False,True,True,False
8883,21304135521,False,2135521,False,False,True,False
8884,21304135522,False,2135522,False,True,True,False
8885,21304135523,False,2135523,False,True,True,False
8886,21304135524,False,2135524,False,False,True,False
8887,21304135525,False,2135525,False,True,True,False
8888,21304135526,False,2135526,False,True,True,False
8889,21304135527,False,2135527,False,True,True,False
8890,21304135528,False,2135528,False,True,True,False
8891,21304135529,False,2135529,False,True,True,False
8892,21304135530,False,2135530,False,True,True,False
8893,21304135531,False,2135531,False,True,True,False
8894,21304135532,False,2135532,False,True,True,False
8895,21304135533,False,2135533,False,True,True,False
8896,21304135534,False,2135534,False,True,True,False
8897,21304135535,False,2135535,True,True,True,False
8898,21304135536,False,2135536,False,True,True,False
8899,21304135537,False,2135537,False,True,True,False
8900,21304135538,False,2135538,False,True,True,False
8901,21304135601,False,2135601,True,False,True,False
8902,21304135602,False,2135602,False,True,True,False
8903,21304135603,False,2135603,True,True,True,False
8904,21304135605,False,2135605,False,True,True,False
8905,21304135608,False,2135608,True,False,True,False
8906,21304135609,False,2135609,True,True,True,False
8907,21304135610,False,2135610,True,True,True,False
8908,21304135611,False,2135611,True,False,True,False
8909,21304135612,False,2135612,True,True,True,False
8910,21304135613,False,2135613,True,True,True,False
8911,21304135614,False,2135614,True,True,True,False
8912,21304135615,False,2135615,True,False,True,False
8913,21304135616,False,2135616,True,True,True,False
8914,21304135617,False,2135617,False,True,True,False
8915,21304135618,False,2135618,False,True,True,False
8916,21304135619,False,2135619,False,True,True,False
8917,21304135620,False,2135620,True,False,True,False
8918,21304135622,False,2135622,True,True,True,False
8919,21304135623,False,2135623,True,False,True,False
8920,21304135625,False,2135625,True,True,True,False
8921,21304135626,False,2135626,False,True,True,False
8922,21304135627,False,2135627,True,True,True,False
8923,21304135628,False,2135628,True,True,True,False
8924,21304135629,False,2135629,True,False,True,False
8925,21304135630,False,2135630,True,False,True,False
8926,21304135631,False,2135631,True,True,True,False
8927,21304135632,False,2135632,False,True,True,False
8928,21304135633,False,2135633,True,False,True,False
8929,21304135635,False,2135635,False,False,True,False
8930,21304135637,False,2135637,False,False,True,False
8931,21304135638,False,2135638,False,False,True,False
8932,21304135639,False,2135639,False,False,True,False
8933,21304135640,False,2135640,False,False,True,False
8934,21304135641,False,2135641,False,False,True,False
8935,21304135642,False,2135642,True,False,True,False
8936,21304135643,False,2135643,True,False,True,False
8937,21304135644,False,2135644,True,False,True,False
8938,21304135645,False,2135645,False,False,True,False
8939,21304135646,False,2135646,True,False,True,False
8940,21304135647,False,2135647,False,False,True,False
8941,21304135648,False,2135648,False,False,True,False
8942,21304135649,False,2135649,False,False,True,False
8943,21304135650,False,2135650,True,False,True,False
8944,21304135651,False,2135651,False,False,True,False
8945,21304135652,False,2135652,True,True,True,False
8946,21304135653,False,2135653,True,False,True,False
8947,21304135701,False,2135701,True,True,True,False
8948,21304135702,False,2135702,False,True,True,False
8949,21304135703,False,2135703,True,True,True,False
8950,21304135704,False,2135704,False,False,True,False
8951,21304135705,False,2135705,True,True,True,False
8952,21304135706,False,2135706,True,True,True,False
8953,21304135707,False,2135707,True,True,True,False
8954,21304135708,False,2135708,True,True,True,False
8955,21304135709,False,2135709,True,False,True,False
8956,21304135710,False,2135710,True,False,True,False
8957,21304135711,False,2135711,True,True,True,False
8958,21304135712,False,2135712,True,True,True,False
8959,21304135713,False,2135713,True,True,True,False
8960,21304135714,False,2135714,True,True,True,False
8961,21304135715,False,2135715,True,True,True,False
8962,21304135716,False,2135716,True,True,True,False
8963,21304135717,False,2135717,False,True,True,False
8964,21304135718,False,2135718,False,True,True,False
8965,21304135719,False,2135719,False,True,True,False
8966,21304135720,False,2135720,False,True,True,False
8967,21304135722,False,2135722,True,False,True,False
8968,21304135723,False,2135723,False,True,True,False
8969,21304135724,False,2135724,False,True,True,False
8970,21304135725,False,2135725,False,True,True,False
8971,21304135727,False,2135727,False,False,True,False
8972,21304135728,False,2135728,False,False,True,False
8973,21304135729,False,2135729,False,False,True,False
8974,21304135730,False,2135730,False,False,True,False
8975,21304135731,False,2135731,False,False,True,False
8976,21304135732,False,2135732,False,False,True,False
8977,21304135733,False,2135733,False,False,True,False
8978,21304135734,False,2135734,False,False,True,False
8979,21304135735,False,2135735,False,False,True,False
8980,21304135736,False,2135736,False,True,True,False
8981,21304135801,False,2135801,True,False,True,False
8982,21304135802,False,2135802,True,True,True,False
8983,21304135803,False,2135803,False,True,True,False
8984,21304135804,False,2135804,True,True,True,False
8985,21304135805,False,2135805,False,True,True,False
8986,21304135806,False,2135806,False,False,True,False
8987,21304135809,False,2135809,False,True,True,False
8988,21304135810,False,2135810,False,False,True,False
8989,21304135812,False,2135812,True,False,True,False
8990,21304135813,False,2135813,True,True,True,False
8991,21304135814,False,2135814,True,False,True,False
8992,21304135816,False,2135816,True,False,True,False
8993,21304135817,False,2135817,False,True,True,False
8994,21304135818,False,2135818,True,False,True,False
8995,21304135819,False,2135819,True,False,True,False
8996,21304135821,False,2135821,True,True,True,False
8997,21304135822,False,2135822,True,True,True,False
8998,21304135823,False,2135823,True,False,True,False
8999,21304135824,False,2135824,True,True,True,False
9000,21304135825,False,2135825,False,True,True,False
9001,21304135826,False,2135826,False,True,True,False
9002,21304135827,False,2135827,True,True,True,False
9003,21304135828,False,2135828,True,True,True,False
9004,21304135829,False,2135829,False,False,True,False
9005,21304135830,False,2135830,False,False,True,False
9006,21304135831,False,2135831,False,True,True,False
9007,21304135832,False,2135832,True,False,True,False
9008,21304135833,False,2135833,False,False,True,False
9009,21304135834,False,2135834,False,False,True,False
9010,21304135835,False,2135835,False,False,True,False
9011,21304135836,False,2135836,False,False,True,False
9012,21304135837,False,2135837,True,False,True,False
9013,21304135838,False,2135838,False,False,True,False
9014,21304135839,False,2135839,False,False,True,False
9015,21304135840,False,2135840,False,False,True,False
9016,21304135841,False,2135841,False,True,True,False
9017,21304135901,False,2135901,True,True,False,False
9018,21304135903,False,2135903,True,True,False,False
9019,21304135904,False,2135904,True,False,False,False
9020,21304135905,False,2135905,True,False,False,False
9021,21304135906,False,2135906,True,True,False,False
9022,21304135907,False,2135907,False,False,False,False
9023,21304135908,False,2135908,False,False,False,False
9024,21304136001,False,2136001,False,True,True,False
9025,21304136002,False,2136002,False,True,True,False
9026,21304136003,False,2136003,False,True,True,False
9027,21304136004,False,2136004,False,True,True,False
9028,21304136005,False,2136005,False,False,True,False
9029,21304136006,False,2136006,False,True,True,False
9030,21304136007,False,2136007,False,True,True,False
9031,21304136008,False,2136008,False,False,True,False
9032,21304136009,False,2136009,False,True,True,False
9033,21304136010,False,2136010,False,True,True,False
9034,21304136011,False,2136011,False,True,True,False
9035,21304136012,False,2136012,False,False,True,False
9036,21304136013,False,2136013,False,True,True,False
9037,21304136014,False,2136014,False,True,True,False
9038,21304136015,False,2136015,False,False,True,False
9039,21304136016,False,2136016,True,False,True,False
9040,21304136017,False,2136017,False,True,True,False
9041,21304136019,False,2136019,False,True,True,False
9042,21304136020,False,2136020,False,True,True,False
9043,21304136021,False,2136021,False,True,True,False
9044,21304136022,False,2136022,False,True,True,False
9045,21304136023,False,2136023,False,True,True,False
9046,21304136025,False,2136025,False,True,True,False
9047,21304136026,False,2136026,False,False,True,False
9048,21304136027,False,2136027,False,False,True,False
9049,21304136028,False,2136028,False,False,True,False
9050,21304136029,False,2136029,False,False,True,False
9051,21304136030,False,2136030,False,False,True,False
9052,21304136031,False,2136031,False,False,True,False
9053,21304136032,False,2136032,False,False,True,False
9054,21304136033,False,2136033,False,False,True,False
9055,21304136034,False,2136034,False,False,True,False
9056,21304136035,False,2136035,False,False,True,False
9057,21304136036,False,2136036,False,False,True,False
9058,21304136037,False,2136037,False,False,True,False
9059,21304136038,False,2136038,False,False,True,False
9060,21304146101,False,2146101,False,False,True,False
9061,21304146102,False,2146102,False,True,True,False
9062,21304146103,False,2146103,False,False,True,False
9063,21304146104,False,2146104,False,False,True,False
9064,21304146105,False,2146105,False,True,True,False
9065,21304146106,False,2146106,False,True,True,False
9066,21304146107,False,2146107,False,True,True,False
9067,21304146108,False,2146108,True,False,True,False
9068,21304146109,False,2146109,False,True,True,False
9069,21304146110,False,2146110,False,True,True,False
9070,21304146111,False,2146111,False,True,True,False
9071,21304146112,False,2146112,True,True,True,False
9072,21304146113,False,2146113,True,True,True,False
9073,21304146201,False,2146201,False,False,True,False
9074,21304146202,False,2146202,False,False,True,False
9075,21304146203,False,2146203,False,False,True,False
9076,21304146204,False,2146204,False,False,True,False
9077,21304146205,False,2146205,False,False,True,False
9078,21304146206,False,2146206,False,False,True,False
9079,21304146207,False,2146207,False,False,True,False
9080,21304146208,False,2146208,False,False,True,False
9081,21304146209,False,2146209,False,False,True,False
9082,21304146210,False,2146210,False,False,True,False
9083,21304146211,False,2146211,False,False,True,False
9084,21304146212,False,2146212,False,False,True,False
9085,21304146213,False,2146213,False,False,True,False
9086,21304146301,False,2146301,False,True,True,False
9087,21304146302,False,2146302,False,True,True,False
9088,21304146303,False,2146303,False,True,True,False
9089,21304146304,False,2146304,False,False,True,False
9090,21304146305,False,2146305,False,True,True,False
9091,21304146306,False,2146306,False,True,True,False
9092,21304146307,False,2146307,False,False,True,False
9093,21304146308,False,2146308,False,False,True,False
9094,21304146309,False,2146309,False,True,True,False
9095,21304146310,False,2146310,False,True,True,False
9096,21304146311,False,2146311,False,False,True,False
9097,21304146312,False,2146312,False,False,True,False
9098,21304146313,False,2146313,False,False,True,False
9099,21304146314,False,2146314,False,True,True,False
9100,21304146315,False,2146315,False,False,True,False
9101,21304146316,False,2146316,False,True,True,False
9102,21304146317,False,2146317,False,False,True,False
9103,21304146318,False,2146318,False,False,True,False
9104,21304146319,False,2146319,False,True,True,False
9105,21304146320,False,2146320,False,True,True,False
9106,21304146321,False,2146321,False,False,True,False
9107,21304146322,False,2146322,False,True,True,False
9108,21304146323,False,2146323,False,True,True,False
9109,21304146324,False,2146324,False,True,True,False
9110,21304146325,False,2146325,False,False,True,False
9111,21304146326,False,2146326,False,False,True,False
9112,21304146327,False,2146327,False,True,True,False
9113,21304146328,False,2146328,False,True,True,False
9114,21304146329,False,2146329,False,False,True,False
9115,21304146330,False,2146330,False,False,True,False
9116,21304146331,False,2146331,False,True,True,False
9117,21304146332,False,2146332,False,True,True,False
9118,21304146333,False,2146333,False,False,True,False
9119,21304146334,False,2146334,True,True,True,False
9120,21304146335,False,2146335,False,True,True,False
9121,21304146336,False,2146336,False,True,True,False
9122,21304146337,False,2146337,False,True,True,False
9123,21304146338,False,2146338,False,False,True,False
9124,21304146339,False,2146339,False,False,True,False
9125,21304146340,False,2146340,False,False,True,False
9126,21304146341,False,2146341,False,True,True,False
9127,21304146342,False,2146342,False,False,True,False
9128,21304146343,False,2146343,False,True,True,False
9129,21304146344,False,2146344,False,True,True,False
9130,21305136101,False,2136101,False,False,True,False
9131,21305136102,False,2136102,False,True,True,False
9132,21305136103,False,2136103,False,True,True,False
9133,21305136104,False,2136104,False,True,True,False
9134,21305136105,False,2136105,True,True,True,False
9135,21305136106,False,2136106,False,True,True,False
9136,21305136107,False,2136107,False,True,True,False
9137,21305136108,False,2136108,True,True,True,False
9138,21305136109,False,2136109,True,True,True,False
9139,21305136110,False,2136110,True,True,True,False
9140,21305136111,False,2136111,False,False,True,False
9141,21305136112,False,2136112,True,False,True,False
9142,21305136113,False,2136113,False,True,True,False
9143,21305136114,False,2136114,False,True,True,False
9144,21305136115,False,2136115,False,False,True,False
9145,21305136116,False,2136116,True,True,True,False
9146,21305136117,False,2136117,True,True,True,False
9147,21305136118,False,2136118,True,True,True,False
9148,21305136119,False,2136119,False,True,True,False
9149,21305136120,False,2136120,False,True,True,False
9150,21305136121,False,2136121,False,False,True,False
9151,21305136122,False,2136122,True,False,True,False
9152,21305136123,False,2136123,False,False,True,False
9153,21305136124,False,2136124,False,False,True,False
9154,21305136125,False,2136125,True,True,True,False
9155,21305136127,False,2136127,False,True,True,False
9156,21305136128,False,2136128,False,False,True,False
9157,21305136129,False,2136129,False,True,True,False
9158,21305136130,False,2136130,False,True,True,False
9159,21305136131,False,2136131,False,True,True,False
9160,21305136132,False,2136132,False,True,True,False
9161,21305136133,False,2136133,False,True,True,False
9162,21305136134,False,2136134,False,True,True,False
9163,21305136135,False,2136135,False,True,True,False
9164,21305136136,False,2136136,False,True,True,False
9165,21305136137,False,2136137,False,False,True,False
9166,21305136138,False,2136138,False,True,True,False
9167,21305136139,False,2136139,True,True,True,False
9168,21305136140,False,2136140,False,False,True,False
9169,21305136141,False,2136141,False,True,True,False
9170,21305136142,False,2136142,False,True,True,False
9171,21305136143,False,2136143,False,True,True,False
9172,21305136144,False,2136144,True,True,True,False
9173,21305136145,False,2136145,False,True,True,False
9174,21305136146,False,2136146,True,False,True,False
9175,21305136147,False,2136147,False,True,True,False
9176,21305136148,False,2136148,False,True,True,False
9177,21305136149,False,2136149,False,False,True,False
9178,21305136150,False,2136150,False,False,True,False
9179,21305136201,False,2136201,True,True,True,False
9180,21305136202,False,2136202,True,True,True,False
9181,21305136203,False,2136203,True,True,True,False
9182,21305136204,False,2136204,True,True,True,False
9183,21305136205,False,2136205,True,False,True,False
9184,21305136206,False,2136206,False,True,True,False
9185,21305136207,False,2136207,False,False,True,False
9186,21305136208,False,2136208,False,True,True,False
9187,21305136209,False,2136209,True,True,True,False
9188,21305136210,False,2136210,False,True,True,False
9189,21305136211,False,2136211,True,True,True,False
9190,21305136212,False,2136212,True,True,True,False
9191,21305136213,False,2136213,True,True,True,False
9192,21305136214,False,2136214,True,True,True,False
9193,21305136215,False,2136215,True,True,True,False
9194,21305136216,False,2136216,True,True,True,False
9195,21305136217,False,2136217,True,True,True,False
9196,21305136218,False,2136218,False,True,True,False
9197,21305136219,False,2136219,True,True,True,False
9198,21305136220,False,2136220,True,True,True,False
9199,21305136221,False,2136221,False,False,True,False
9200,21305136222,False,2136222,False,True,True,False
9201,21305136223,False,2136223,False,False,True,False
9202,21305136224,False,2136224,False,False,True,False
9203,21305136225,False,2136225,True,True,True,False
9204,21305136226,False,2136226,True,True,True,False
9205,21305136227,False,2136227,False,False,True,False
9206,21305136228,False,2136228,True,False,True,False
9207,21305136229,False,2136229,True,False,True,False
9208,21305136230,False,2136230,True,True,True,False
9209,21305136231,False,2136231,True,False,True,False
9210,21305136232,False,2136232,False,True,True,False
9211,21305136233,False,2136233,True,True,True,False
9212,21305136234,False,2136234,False,False,True,False
9213,21305136235,False,2136235,False,False,True,False
9214,21305136236,False,2136236,False,True,True,False
9215,21305136237,False,2136237,False,True,True,False
9216,21305136238,False,2136238,False,False,True,False
9217,21305136239,False,2136239,False,True,True,False
9218,21305136240,False,2136240,True,True,True,False
9219,21305136241,False,2136241,True,True,True,False
9220,21305136242,False,2136242,True,False,True,False
9221,21305136243,False,2136243,True,False,True,False
9222,21305136244,False,2136244,True,True,True,False
9223,21305136245,False,2136245,True,True,True,False
9224,21305136246,False,2136246,True,True,True,False
9225,21305136247,False,2136247,True,True,True,False
9226,21305136248,False,2136248,False,False,True,False
9227,21305136249,False,2136249,False,False,True,False
9228,21305136250,False,2136250,False,True,True,False
9229,21305136301,False,2136301,True,True,True,False
9230,21305136302,False,2136302,True,True,True,False
9231,21305136303,False,2136303,True,True,True,False
9232,21305136304,False,2136304,True,False,True,False
9233,21305136306,False,2136306,True,True,True,False
9234,21305136307,False,2136307,True,False,True,False
9235,21305136308,False,2136308,True,True,True,False
9236,21305136309,False,2136309,True,True,True,False
9237,21305136310,False,2136310,True,True,True,False
9238,21305136311,False,2136311,True,True,True,False
9239,21305136312,False,2136312,True,True,True,False
9240,21305136313,False,2136313,True,True,True,False
9241,21305136314,False,2136314,False,True,True,False
9242,21305136315,False,2136315,False,False,True,False
9243,21305136316,False,2136316,False,True,True,False
9244,21305136317,False,2136317,False,True,True,False
9245,21305136501,False,2136501,False,True,True,False
9246,21305136504,False,2136504,False,True,True,False
9247,21305136507,False,2136507,False,True,True,False
9248,21305136508,False,2136508,False,False,True,False
9249,21305136509,False,2136509,False,True,True,False
9250,21305136510,False,2136510,False,True,True,False
9251,21305136511,False,2136511,False,False,True,False
9252,21305136513,False,2136513,True,True,True,False
9253,21305136514,False,2136514,True,False,True,False
9254,21305136515,False,2136515,False,True,True,False
9255,21305136516,False,2136516,False,True,True,False
9256,21305136517,False,2136517,False,True,True,False
9257,21305136518,False,2136518,False,True,True,False
